standard-scale__AccountWeeks,standard-scale__ContractRenewal,standard-scale__DataPlan,standard-scale__DataUsage,standard-scale__CustServCalls,standard-scale__DayMins,standard-scale__DayCalls,standard-scale__MonthlyCharge,standard-scale__OverageFee,standard-scale__RoamMins,Churn
0.30583933164918486,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,1.1277208868811306,1.2060224963269173,0.37627853366952246,0.45306707195420853,1.163491995233454,0.17544891049974717,1
0.7387873462573123,-3.0825550964657196,-0.6292000916057378,-0.6537076063847705,2.6693594400644414,0.6648676070670251,0.27467253368173594,0.6996499525938663,3.2452574197609874,2.4520530849402795,1
1.324540542491838,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,0.09023921950239801,1.3415355335534946,-0.40997301028459343,0.12060372861079767,1.7911034859091575,0
-2.5465240587102436,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,-0.6629144923541526,0.3254755336756292,-1.3346588126833099,-1.792695129769999,1.313750997720014,0
0.9170600581547766,0.32440620482227295,-0.6292000916057378,-0.4256024916322175,0.3569016102894751,-0.7317211277583315,-0.48737246622666314,-1.0325947838997291,-1.0987733215941544,-0.8159754880469361,0
0.5605146343598482,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,-0.39698614471097576,-0.3349634662449833,-0.5332644506044223,0.7944699931977447,-1.3667668205728714,0
1.2736054819497051,-3.0825550964657196,-0.6292000916057378,-0.4256024916322175,-1.1847369428938357,0.6983411053717609,-2.2146744660190345,-0.41613758230058495,-1.756595151309984,0.7996790873624743,1
-0.10164115268787632,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,-0.5364590543140407,0.3254755336756292,-1.0880759320436522,-0.9343178641651972,1.6442257972355747,0
-0.4072515159406722,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-1.1847369428938357,0.5458507242057434,-0.9445994661717025,-0.22503584980485014,-0.1481405554804253,0.39576544351012183,0
-1.1458098938015957,0.32440620482227295,-0.6292000916057378,-0.4570652660808454,-1.1847369428938357,0.7708670183653548,0.5794905336450956,0.48388993203416575,1.5285028885513836,-1.1464502875624973,1
-0.4072515159406722,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-1.1847369428938357,0.5923416940734317,0.3254755336756292,-0.040098689325106865,0.5297368178243012,-0.9261337545521231,0
-0.942069651633065,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,0.7280953260870813,1.2907325335596014,0.45306707195420853,2.033902586991594,-0.19174531118420968,0
0.1275666197517206,0.32440620482227295,1.589319539747634,1.5958807666921324,0.3569016102894751,0.8006212390806752,0.1730665336939494,1.8462603475682742,0.6661145142288023,0.13872948833135162,0
-0.7637969397356008,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,0.3569016102894751,-0.7298614889636241,1.595550533522961,-1.211367372363481,-1.05866223441636,-1.183169709730893,0
1.0443977095101082,0.32440620482227295,-0.6292000916057378,-0.37840832995927537,0.3569016102894751,0.12185307901242584,1.6463535335168542,-0.5640873106843795,-1.3514731708142596,-1.03629202105731,0
0.5859821646309145,0.32440620482227295,1.589319539747634,1.2340588605329104,-0.41391766630218024,-0.3579337300221177,0.4270815336634158,0.7612956727537807,0.04439266297298836,-0.4855006885313748,0
-0.7892644700066671,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,0.3569016102894751,0.3375711791984995,0.5286875336512024,-0.28668156996476457,0.24093699014418066,0.13872948833135162,0
0.10209908948065428,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,0.3569016102894751,1.736019552818564,-0.18255446626330352,0.946232833233524,1.7611471941825916,-1.6238027757516413,1
0.942527588425843,0.32440620482227295,1.589319539747634,2.531898306538816,-0.41391766630218024,0.06420427637649245,-0.8937964661778093,2.20997009651177,0.7784255583266265,1.754384063740762,0
0.38224192246238387,0.32440620482227295,1.589319539747634,1.8082544942203715,0.3569016102894751,1.6393183354937726,-0.8937964661778093,2.197640952479787,-0.47705147033834006,0.5059237100153086,0
1.6810859662867663,-3.0825550964657196,-0.6292000916057378,-0.6537076063847705,0.3569016102894751,0.7187971321135436,-0.03014546628162369,0.083192750994722,0.8225477542222009,-0.04486762251062681,0
0.1275666197517206,0.32440620482227295,1.589319539747634,2.343121659847048,1.8985401634727859,-0.2705307066708634,1.2907325335596014,1.7537917673284027,0.2930814034753138,1.4239092642252007,0
0.6878522857151798,-3.0825550964657196,1.589319539747634,2.23300194927685,-1.1847369428938357,0.7745862959547696,-0.5889784662144497,1.975716359904095,-0.8300290375029318,1.2403121533832222,1
-1.1203423635305294,0.32440620482227295,1.589319539747634,1.3677756519395794,-1.1847369428938357,0.6053591656363843,0.7318995336267754,1.359259158304951,-0.21632940368267586,-0.26518415552100083,0
-2.266381225728514,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,1.285986964499341,0.8843085336084552,0.45306707195420853,1.0110698639578346,0.5793625543521003,1
-1.0948748332594629,0.32440620482227295,1.589319539747634,1.1318048435748693,-1.1847369428938357,-0.04365477371654463,0.5286875336512024,1.0510305575053787,0.6982033839710379,-0.6690977993733532,0
0.5605146343598482,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,1.1277208868811306,0.4919211991592249,-0.7921904661900228,-0.040098689325106865,0.858647732682216,-0.9261337545521231,0
-0.22897880404320795,-3.0825550964657196,-0.6292000916057378,-0.6537076063847705,-1.1847369428938357,1.4012845697712082,1.2399295335657081,-0.040098689325106865,-1.1870177133853024,0.5426431321837041,0
-0.7637969397356008,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-1.1847369428938357,1.8308611313486476,0.47788453365730904,0.45306707195420853,-0.2363849472715734,0.5426431321837041,1
-1.0948748332594629,0.32440620482227295,1.589319539747634,1.3677756519395794,-0.41391766630218024,0.2613259886154908,0.47788453365730904,1.2976134381450364,0.2369258814264013,-0.26518415552100083,0
0.9679951186969094,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,1.8985401634727859,0.021432584098219,0.9351115336023484,0.20648419131455084,2.683702199271864,-0.7058172215417488,0
0.7642548765283788,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,-0.25937287390261826,1.4431415335412812,-0.5949101707643367,0.16472592450637136,-0.11830646684741793,0
-2.2409136954574476,0.32440620482227295,1.589319539747634,2.083553770645867,-0.41391766630218024,1.577950255268424,-0.3349634662449833,2.228463812559744,-1.0907511041585956,0.9832761982044527,0
0.6114496949019808,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-1.1847369428938357,-0.30958312135972144,-1.401826466116742,-0.40997301028459343,1.0752476034423057,2.0114200189195315,0
1.3500080727629042,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,1.1277208868811306,0.20367718597955736,-0.3857664662388766,-0.40997301028459343,0.06845931527966453,-0.008148200342231252,0
-1.553290378138657,0.32440620482227295,-0.6292000916057378,-0.4570652660808454,-1.1847369428938357,-1.321226625680619,0.3254755336756292,-0.8723159114839516,0.858647732682216,-1.1464502875624973,0
-1.018472242446264,0.32440620482227295,1.589319539747634,0.7070573885183912,1.8985401634727859,0.13115127298596352,1.1891265335718149,0.34826934768235385,-1.1108066477474927,-1.403486242741267,1
-0.1780437435010753,0.32440620482227295,-0.6292000916057378,-0.48852804052947346,0.3569016102894751,0.18508079803248206,-0.48737246622666314,-0.8353284793880029,-2.205839327701282,1.2403121533832222,0
-0.5345891672960038,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-1.1847369428938357,0.4807633663909798,-0.18255446626330352,-0.47161873044450786,-0.942340081600756,0.7996790873624743,0
1.4773457241182357,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,-0.19800479367726947,0.6810965336328821,-0.6565558909242512,-0.08396281599595407,0.5059237100153086,0
-0.025238561874677344,0.32440620482227295,-0.6292000916057378,-0.49639373414163035,0.3569016102894751,1.5630731449107633,0.8335055336145619,0.45306707195420853,-0.1601738816337641,-0.9995725988889146,1
-1.171277424072662,-3.0825550964657196,-0.6292000916057378,-0.4020054107957464,-0.41391766630218024,0.21297537995309504,-0.48737246622666314,0.09552189502670505,1.0872809295956445,1.4973481085619924,1
-0.5345891672960038,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-1.1847369428938357,-1.3881736222900904,0.47788453365730904,-2.1360531747621976,-3.168505419968349,1.0567150425412437,0
-0.025238561874677344,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,0.3569016102894751,-0.705686184632426,-0.6905844662022362,-0.9647844917238233,-0.12407390317374911,-0.8894143323837276,0
-1.655160499222922,0.32440620482227295,1.589319539747634,1.2576559413693815,0.3569016102894751,1.877352101216336,0.07146053370616286,2.0743495121599578,0.004281575795193323,-0.44878126636297927,0
-0.20351127377214162,0.32440620482227295,-0.6292000916057378,-0.48852804052947346,-1.1847369428938357,-0.7205632949900864,-0.28416046625109004,-0.7120370390681741,0.3813257952664619,-0.008148200342231252,0
-0.7892644700066671,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,0.7876037675177227,0.6810965336328821,0.02154703083480756,0.2810480773219757,-3.753529261518591,0
0.20396921056491957,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,0.6797447174246856,0.7318995336267754,-0.1017444094850213,0.10054818502190015,-0.742536643710145,0
1.095332770052241,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,1.823422576169818,-0.28416046625109004,0.6996499525938663,0.7784255583266265,0.5059237100153086,1
-0.7637969397356008,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,1.8048261882227425,0.1730665336939494,0.1448384711546364,-1.407628692863172,-0.742536643710145,0
0.866124997612644,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,0.1943789920060197,-2.875113465939647,-0.5949101707643367,-0.8139846026318136,-0.6690977993733532,0
1.3754756030339705,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,1.1277208868811306,-0.279828900644401,0.37627853366952246,-0.77984733124408,-0.3647404262405158,-0.4855006885313748,0
1.4264106635761031,0.32440620482227295,1.589319539747634,0.7935800182521184,1.1277208868811306,0.22599285151604756,0.3254755336756292,0.7243082406578324,-0.12808501189152846,-1.2566085540676843,0
-1.400485196512259,0.32440620482227295,1.589319539747634,0.8722369543736882,-0.41391766630218024,0.20367718597955736,0.07146053370616286,1.6489940430565488,3.2051463325831926,-1.1097308653941016,0
-1.6296929689518558,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,0.3569016102894751,0.3543079283508674,0.3254755336756292,-0.28668156996476457,0.11258151117523894,-0.7792560658785406,0
-1.0439397727173303,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,1.1277208868811306,0.25016815584724567,0.8843085336084552,-0.9647844917238233,-2.3462281328235624,1.0934344647096395,0
0.713319815986246,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,1.1277208868811306,0.4937808379539323,-0.48737246622666314,-0.47161873044450786,-0.942340081600756,1.1668733090464312,0
0.6114496949019808,-3.0825550964657196,1.589319539747634,2.9566457615952944,-0.41391766630218024,1.4942665095065848,-0.9954024661655959,2.974377026494709,-0.7658512980184605,2.488772507108676,1
-0.6619268186513355,0.32440620482227295,1.589319539747634,2.1307479323188088,1.1277208868811306,-0.3133023989491368,1.595550533522961,1.2174740019371477,-1.1067955390297135,1.0567150425412437,0
-1.6806280294939884,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,0.3569016102894751,-0.4062843386845134,-1.7066444660801017,-1.0880759320436522,-1.4357064538876283,-1.2198891318992886,0
-0.3817839856696059,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,-0.5569150810558234,-0.4365694662327699,-1.2730130925233953,-1.6362618897766006,-0.44878126636297927,0
0.9934626489679756,0.32440620482227295,-0.6292000916057378,-0.4491995724686884,-0.41391766630218024,-0.3318987868962121,-0.13175146626941023,-0.49627701850847356,0.0845037501507827,-0.742536643710145,0
-0.1780437435010753,-3.0825550964657196,-0.6292000916057378,-0.43346818524437436,-0.41391766630218024,1.0256375332402865,1.5447475335290677,0.19415504728256777,-0.1441294467626459,-0.5956589550365621,0
0.5350471040887818,0.32440620482227295,-0.6292000916057378,-0.3469455555106473,-0.41391766630218024,-0.18498732211431698,-0.3349634662449833,-0.5394290226204138,-0.5652958621294881,0.39576544351012183,0
0.00022896839638898074,0.32440620482227295,1.589319539747634,1.6430749283650745,-1.1847369428938357,-0.3783897567639004,0.7827025336206687,1.1434991377452504,0.160714815788592,0.2121683326681434,0
-0.20351127377214162,-3.0825550964657196,-0.6292000916057378,-0.4020054107957464,-0.41391766630218024,-0.22403973680317504,0.6810965336328821,-0.027769545293123806,1.4843806926558099,0.4324848656785174,0
0.9934626489679756,-3.0825550964657196,1.589319539747634,1.7925231069960577,1.8985401634727859,0.15718621611186906,1.1891265335718149,1.2606260060490873,-0.8220068200673724,0.4692042878469129,0
-0.7637969397356008,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-1.1847369428938357,-1.421647120594826,-0.4365694662327699,-1.3346588126833099,-0.10000725086707223,1.6075063750671792,0
1.0698652397811745,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,-0.46579278011515424,0.5794905336450956,-0.28668156996476457,1.7852138464892684,1.3504704198884097,0
0.4331769830045165,0.32440620482227295,1.589319539747634,2.044225302585082,0.3569016102894751,-1.6541019699332675,1.2399295335657081,0.7797893888017549,0.3612702516775644,0.909837353867661,0
0.5350471040887818,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,1.1277208868811306,-0.12733851947838357,0.47788453365730904,-1.1497216522035665,-2.209850436419061,-0.19174531118420968,0
-0.15257621323000897,0.32440620482227295,1.589319539747634,1.7453289453231156,1.1277208868811306,1.9089659607263647,0.5794905336450956,2.8880730182708283,1.6889472372625616,0.39576544351012183,0
-0.5855242278381365,0.32440620482227295,-0.6292000916057378,-0.37840832995927537,-1.1847369428938357,-1.7377857156951064,0.07146053370616286,-1.3038359526033527,-0.16819609906932279,0.2856071770049345,0
-1.1967449543437283,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,1.9740533185411284,-1.401826466116742,0.6996499525938663,0.4254479911620356,0.4692042878469129,1
2.2413716322502255,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,0.733674242471204,-1.046205466159489,-0.40997301028459343,-1.174984387231964,0.5426431321837041,0
0.5350471040887818,0.32440620482227295,1.589319539747634,1.2969844094301664,4.210997993247752,1.3622321550823497,-0.842993466183916,1.9202352117601718,0.5457812526954193,-0.3753424220261881,0
-1.884368271662519,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,0.3569016102894751,0.3859217878608952,1.392338533547388,-0.1633901296449357,0.5056701655176242,-0.6690977993733532,0
1.0698652397811745,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-1.1847369428938357,0.7969019614912602,-0.08094846627551697,-0.22503584980485014,-0.69766244981621,-2.101155263940785,1
-1.7824981505782538,0.32440620482227295,1.589319539747634,0.5969376779481932,-1.1847369428938357,-1.4941730335884198,-2.367083466000714,-0.16955470166092726,0.8907366024244515,-1.5870833535832454,0
0.942527588425843,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-1.1847369428938357,1.1223387505650784,0.1730665336939494,-0.1633901296449357,-1.150917734925287,0.5059237100153086,0
-1.2476800148858609,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,1.1277208868811306,-0.9511585055338201,-1.046205466159489,-1.3346588126833099,-1.1870177133853024,0.7629596651940788,0
0.05116402893852163,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,3.440178716656097,-0.10688249273660083,2.5608075334069333,-0.8414930514039944,-1.0827288867230365,2.048139441087928,1
-1.2476800148858609,0.32440620482227295,1.589319539747634,0.21938438456465703,0.3569016102894751,-0.17754876693548674,-1.5034324661045286,0.08935732301071352,-0.011762859075924125,-2.248032952614368,0
-0.025238561874677344,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,0.3569016102894751,0.14974766093303885,2.6116105334008264,-0.7182016110841656,-1.0747066692874778,1.8278229080775532,0
1.3754756030339705,-3.0825550964657196,1.589319539747634,1.7060004772623307,-0.41391766630218024,0.5811838613051861,1.036717533590135,1.3161071541930105,-1.2592176703053324,0.32232659917333006,0
0.7642548765283788,0.32440620482227295,1.589319539747634,2.044225302585082,-0.41391766630218024,-0.17940840573019418,2.255989533443574,1.7044751912004712,0.6982033839710379,0.909837353867661,0
-0.43271904621173857,0.32440620482227295,1.589319539747634,0.5576092098874081,0.3569016102894751,-1.3751561507271377,-1.8082504660678882,-0.20037756174088447,0.477592404493168,-1.6605221979200369,0
-0.025238561874677344,0.32440620482227295,1.589319539747634,2.107150851482338,-0.41391766630218024,1.230197800658115,-0.3349634662449833,2.0003746479680604,-1.2150954744097584,1.0199956203728482,0
-0.45818657648280486,-3.0825550964657196,1.589319539747634,1.5958807666921324,0.3569016102894751,-1.5945935285026265,0.5286875336512024,0.12018018309067073,-0.9543734077540944,0.13872948833135162,0
0.10209908948065428,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-1.1847369428938357,1.875492462421629,1.1891265335718149,1.0695242735533528,1.997802608531579,-0.5589395328681666,1
0.48411204354664916,0.32440620482227295,1.589319539747634,2.657749404333328,-1.1847369428938357,-0.9734741710703108,-0.08094846627551697,1.7537917673284027,0.9188143634489078,1.974700596751136,0
-1.3750176662411926,0.32440620482227295,1.589319539747634,2.146479319543123,0.3569016102894751,-1.2579989066605632,2.51000453341304,1.1681574258092156,0.8426032978110978,1.0934344647096395,0
0.6114496949019808,0.32440620482227295,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,-1.3825947059059678,-0.28416046625109004,-1.519595973163053,-0.8901956682696233,-0.7792560658785406,0
0.07663155920958796,0.32440620482227295,1.589319539747634,2.193673481216065,0.3569016102894751,0.030730778071756663,-1.757447466073995,1.821602059504309,0.23291477270862193,1.1668733090464312,0
1.1972028911365062,0.32440620482227295,-0.6292000916057378,-0.5357222022024154,-0.41391766630218024,0.419395286165631,-0.4365694662327699,-0.44079587036455065,-1.022562255956345,1.6075063750671792,0
0.2294367408359859,0.32440620482227295,-0.6292000916057378,-0.4727966533051594,-0.41391766630218024,-0.036216218537714395,1.1891265335718149,-0.6997078950361915,-1.102784430311934,-0.11830646684741793,0
-0.7383294094645344,0.32440620482227295,-0.6292000916057378,-0.44133387885653136,-1.1847369428938357,1.7099846096926579,-0.639781466208343,0.12634475510666227,-1.884950630278926,0.909837353867661,0
-0.8147320002777334,0.32440620482227295,-0.6292000916057378,-0.4177367980200604,0.3569016102894751,0.8657085968954388,1.0875205335840283,0.45306707195420853,1.1394253429267769,-0.4855006885313748,0
1.9357612689974297,-3.0825550964657196,-0.6292000916057378,-0.6537076063847705,-0.41391766630218024,1.2692502153469731,0.8843085336084552,0.02154703083480756,-0.5933736231539444,0.39576544351012183,1
0.6623847554441135,0.32440620482227295,1.589319539747634,1.9341055920148837,0.3569016102894751,-0.9437199503549903,0.7318995336267754,0.7551311007377896,-0.8260179287851523,0.7262402430256825,0
0.5095795738177155,0.32440620482227295,1.589319539747634,0.9430281968831011,-1.1847369428938357,1.2004435799427946,-0.28416046625109004,1.519538030720728,0.3011036209108725,-0.9995725988889146,0
